pair_index,source,target,category,temperature_C,finished_height_mm,plating_um,geometry_case,trace_and_barrel_full_item_ohm,mV_per_A,mW_per_A_squared
0,J101.1,U115.5,source_trunk,60,1.76,25,width_minus_25um_copper_80pct,0.039173553924956014,39.17355392495602,39.17355392495602
0,J101.1,U115.5,source_trunk,85,1.44,20,native_nominal,0.030980213348725822,30.980213348725822,30.980213348725822
0,J101.1,U115.5,source_trunk,85,1.44,20,width_minus_25um_copper_80pct,0.04250421795937777,42.50421795937777,42.50421795937777
0,J101.1,U115.5,source_trunk,85,1.44,25,native_nominal,0.03095341704666497,30.95341704666497,30.95341704666497
0,J101.1,U115.5,source_trunk,85,1.44,25,width_minus_25um_copper_80pct,0.04247742165731691,42.47742165731691,42.47742165731691
0,J101.1,U115.5,source_trunk,85,1.6,20,native_nominal,0.030994237178306783,30.994237178306783,30.994237178306783
0,J101.1,U115.5,source_trunk,85,1.6,20,width_minus_25um_copper_80pct,0.04251824178895873,42.51824178895873,42.51824178895873
0,J101.1,U115.5,source_trunk,85,1.6,25,native_nominal,0.030964463509350282,30.96446350935028,30.96446350935028
0,J101.1,U115.5,source_trunk,85,1.6,25,width_minus_25um_copper_80pct,0.042488468120002225,42.488468120002224,42.488468120002224
0,J101.1,U115.5,source_trunk,85,1.76,20,native_nominal,0.03100826100788774,31.008261007887743,31.008261007887743
0,J101.1,U115.5,source_trunk,85,1.76,20,width_minus_25um_copper_80pct,0.042532265618539684,42.53226561853968,42.53226561853968
0,J101.1,U115.5,source_trunk,85,1.76,25,native_nominal,0.030975509972035593,30.975509972035592,30.975509972035592
0,J101.1,U115.5,source_trunk,85,1.76,25,width_minus_25um_copper_80pct,0.04249951458268754,42.49951458268754,42.49951458268754
1,J101.1,C115.1,source_trunk,20,1.44,20,native_nominal,0.018414911195311103,18.414911195311102,18.414911195311102
1,J101.1,C115.1,source_trunk,20,1.44,20,width_minus_25um_copper_80pct,0.024519703844407627,24.519703844407626,24.519703844407626
1,J101.1,C115.1,source_trunk,20,1.44,25,native_nominal,0.018393567213423456,18.393567213423456,18.393567213423456
1,J101.1,C115.1,source_trunk,20,1.44,25,width_minus_25um_copper_80pct,0.02449835986251998,24.49835986251998,24.49835986251998
1,J101.1,C115.1,source_trunk,20,1.6,20,native_nominal,0.018426081556202387,18.426081556202387,18.426081556202387
1,J101.1,C115.1,source_trunk,20,1.6,20,width_minus_25um_copper_80pct,0.02453087420529891,24.53087420529891,24.53087420529891
1,J101.1,C115.1,source_trunk,20,1.6,25,native_nominal,0.018402366020771666,18.402366020771666,18.402366020771666
1,J101.1,C115.1,source_trunk,20,1.6,25,width_minus_25um_copper_80pct,0.02450715866986819,24.50715866986819,24.50715866986819
1,J101.1,C115.1,source_trunk,20,1.76,20,native_nominal,0.01843725191709367,18.43725191709367,18.43725191709367
1,J101.1,C115.1,source_trunk,20,1.76,20,width_minus_25um_copper_80pct,0.024542044566190194,24.542044566190196,24.542044566190196
1,J101.1,C115.1,source_trunk,20,1.76,25,native_nominal,0.018411164828119875,18.411164828119876,18.411164828119876
1,J101.1,C115.1,source_trunk,20,1.76,25,width_minus_25um_copper_80pct,0.0245159574772164,24.5159574772164,24.5159574772164
1,J101.1,C115.1,source_trunk,60,1.44,20,native_nominal,0.021309735235214008,21.309735235214006,21.309735235214006
1,J101.1,C115.1,source_trunk,60,1.44,20,width_minus_25um_copper_80pct,0.028374201288748506,28.374201288748505,28.374201288748505
1,J101.1,C115.1,source_trunk,60,1.44,25,native_nominal,0.02128503597937362,21.28503597937362,21.28503597937362
1,J101.1,C115.1,source_trunk,60,1.44,25,width_minus_25um_copper_80pct,0.02834950203290812,28.34950203290812,28.34950203290812
1,J101.1,C115.1,source_trunk,60,1.6,20,native_nominal,0.0213226615768374,21.3226615768374,21.3226615768374
1,J101.1,C115.1,source_trunk,60,1.6,20,width_minus_25um_copper_80pct,0.0283871276303719,28.3871276303719,28.3871276303719
1,J101.1,C115.1,source_trunk,60,1.6,25,native_nominal,0.02129521795923697,21.295217959236968,21.295217959236968
1,J101.1,C115.1,source_trunk,60,1.6,25,width_minus_25um_copper_80pct,0.028359684012771467,28.359684012771467,28.359684012771467
1,J101.1,C115.1,source_trunk,60,1.76,20,native_nominal,0.021335587918460793,21.335587918460792,21.335587918460792
1,J101.1,C115.1,source_trunk,60,1.76,20,width_minus_25um_copper_80pct,0.02840005397199529,28.40005397199529,28.40005397199529
1,J101.1,C115.1,source_trunk,60,1.76,25,native_nominal,0.021305399939100318,21.30539993910032,21.30539993910032
1,J101.1,C115.1,source_trunk,60,1.76,25,width_minus_25um_copper_80pct,0.028369865992634816,28.369865992634814,28.369865992634814
1,J101.1,C115.1,source_trunk,85,1.44,20,native_nominal,0.023119000260153327,23.119000260153328,23.119000260153328
1,J101.1,C115.1,source_trunk,85,1.44,20,width_minus_25um_copper_80pct,0.030783262191461554,30.783262191461553,30.783262191461553
1,J101.1,C115.1,source_trunk,85,1.44,25,native_nominal,0.023092203958092476,23.092203958092476,23.092203958092476
1,J101.1,C115.1,source_trunk,85,1.44,25,width_minus_25um_copper_80pct,0.030756465889400703,30.7564658894007,30.7564658894007
1,J101.1,C115.1,source_trunk,85,1.6,20,native_nominal,0.023133024089734288,23.13302408973429,23.13302408973429
1,J101.1,C115.1,source_trunk,85,1.6,20,width_minus_25um_copper_80pct,0.030797286021042515,30.797286021042517,30.797286021042517
1,J101.1,C115.1,source_trunk,85,1.6,25,native_nominal,0.023103250420777786,23.103250420777787,23.103250420777787
1,J101.1,C115.1,source_trunk,85,1.6,25,width_minus_25um_copper_80pct,0.030767512352086013,30.767512352086012,30.767512352086012
1,J101.1,C115.1,source_trunk,85,1.76,20,native_nominal,0.023147047919315246,23.147047919315245,23.147047919315245
1,J101.1,C115.1,source_trunk,85,1.76,20,width_minus_25um_copper_80pct,0.030811309850623473,30.811309850623473,30.811309850623473
1,J101.1,C115.1,source_trunk,85,1.76,25,native_nominal,0.023114296883463097,23.114296883463098,23.114296883463098
1,J101.1,C115.1,source_trunk,85,1.76,25,width_minus_25um_copper_80pct,0.030778558814771324,30.778558814771323,30.778558814771323
2,U115.6,U114.2,source_trunk,20,1.44,20,native_nominal,0.014973180079863622,14.973180079863623,14.973180079863623
2,U115.6,U114.2,source_trunk,20,1.44,20,width_minus_25um_copper_80pct,0.019702381438795012,19.702381438795012,19.702381438795012
2,U115.6,U114.2,source_trunk,20,1.44,25,native_nominal,0.01465919415242632,14.65919415242632,14.65919415242632
2,U115.6,U114.2,source_trunk,20,1.44,25,width_minus_25um_copper_80pct,0.01938839551135771,19.388395511357707,19.388395511357707
2,U115.6,U114.2,source_trunk,20,1.6,20,native_nominal,0.015135790494261472,15.135790494261471,15.135790494261471
2,U115.6,U114.2,source_trunk,20,1.6,20,width_minus_25um_copper_80pct,0.019864991853192862,19.864991853192862,19.864991853192862
2,U115.6,U114.2,source_trunk,20,1.6,25,native_nominal,0.014786917241553359,14.78691724155336,14.78691724155336
2,U115.6,U114.2,source_trunk,20,1.6,25,width_minus_25um_copper_80pct,0.019516118600484748,19.51611860048475,19.51611860048475
2,U115.6,U114.2,source_trunk,20,1.76,20,native_nominal,0.015298400908659322,15.298400908659321,15.298400908659321
2,U115.6,U114.2,source_trunk,20,1.76,20,width_minus_25um_copper_80pct,0.020027602267590712,20.027602267590712,20.027602267590712
2,U115.6,U114.2,source_trunk,20,1.76,25,native_nominal,0.014914640330680396,14.914640330680395,14.914640330680395
2,U115.6,U114.2,source_trunk,20,1.76,25,width_minus_25um_copper_80pct,0.019643841689611787,19.643841689611786,19.643841689611786
2,U115.6,U114.2,source_trunk,60,1.44,20,native_nominal,0.017326963988418185,17.326963988418186,17.326963988418186
2,U115.6,U114.2,source_trunk,60,1.44,20,width_minus_25um_copper_80pct,0.022799595800973585,22.799595800973584,22.799595800973584
2,U115.6,U114.2,source_trunk,60,1.44,25,native_nominal,0.016963619473187738,16.963619473187737,16.963619473187737
2,U115.6,U114.2,source_trunk,60,1.44,25,width_minus_25um_copper_80pct,0.022436251285743135,22.436251285743136,22.436251285743136
2,U115.6,U114.2,source_trunk,60,1.6,20,native_nominal,0.017515136759959377,17.51513675995938,17.51513675995938
2,U115.6,U114.2,source_trunk,60,1.6,20,width_minus_25um_copper_80pct,0.022987768572514774,22.987768572514774,22.987768572514774
2,U115.6,U114.2,source_trunk,60,1.6,25,native_nominal,0.017111420631925545,17.111420631925544,17.111420631925544
2,U115.6,U114.2,source_trunk,60,1.6,25,width_minus_25um_copper_80pct,0.022584052444480945,22.584052444480946,22.584052444480946
2,U115.6,U114.2,source_trunk,60,1.76,20,native_nominal,0.01770330953150057,17.70330953150057,17.70330953150057
2,U115.6,U114.2,source_trunk,60,1.76,20,width_minus_25um_copper_80pct,0.023175941344055966,23.175941344055968,23.175941344055968
2,U115.6,U114.2,source_trunk,60,1.76,25,native_nominal,0.017259221790663356,17.259221790663357,17.259221790663357
2,U115.6,U114.2,source_trunk,60,1.76,25,width_minus_25um_copper_80pct,0.022731853603218756,22.731853603218756,22.731853603218756
2,U115.6,U114.2,source_trunk,85,1.44,20,native_nominal,0.018798078931264783,18.798078931264783,18.798078931264783
2,U115.6,U114.2,source_trunk,85,1.44,20,width_minus_25um_copper_80pct,0.024735354777335197,24.735354777335196,24.735354777335196
2,U115.6,U114.2,source_trunk,85,1.44,25,native_nominal,0.018403885298663623,18.403885298663624,18.403885298663624
2,U115.6,U114.2,source_trunk,85,1.44,25,width_minus_25um_copper_80pct,0.024341161144734034,24.341161144734034,24.341161144734034
2,U115.6,U114.2,source_trunk,85,1.6,20,native_nominal,0.01900222817602057,19.00222817602057,19.00222817602057
2,U115.6,U114.2,source_trunk,85,1.6,20,width_minus_25um_copper_80pct,0.024939504022090976,24.939504022090976,24.939504022090976
2,U115.6,U114.2,source_trunk,85,1.6,25,native_nominal,0.018564235250908168,18.56423525090817,18.56423525090817
2,U115.6,U114.2,source_trunk,85,1.6,25,width_minus_25um_copper_80pct,0.024501511096978575,24.501511096978575,24.501511096978575
2,U115.6,U114.2,source_trunk,85,1.76,20,native_nominal,0.019206377420776348,19.20637742077635,19.20637742077635
2,U115.6,U114.2,source_trunk,85,1.76,20,width_minus_25um_copper_80pct,0.025143653266846755,25.143653266846755,25.143653266846755
2,U115.6,U114.2,source_trunk,85,1.76,25,native_nominal,0.018724585203152705,18.724585203152706,18.724585203152706
2,U115.6,U114.2,source_trunk,85,1.76,25,width_minus_25um_copper_80pct,0.024661861049223115,24.661861049223116,24.661861049223116
3,U115.6,C114.1,source_trunk,20,1.44,20,native_nominal,0.020765352530747332,20.765352530747332,20.765352530747332
3,U115.6,C114.1,source_trunk,20,1.44,20,width_minus_25um_copper_80pct,0.02701367042852873,27.01367042852873,27.01367042852873
3,U115.6,C114.1,source_trunk,20,1.44,25,native_nominal,0.020189204216943802,20.189204216943804,20.189204216943804
3,U115.6,C114.1,source_trunk,20,1.44,25,width_minus_25um_copper_80pct,0.0264375221147252,26.4375221147252,26.4375221147252
3,U115.6,C114.1,source_trunk,20,1.6,20,native_nominal,0.02106516548229337,21.06516548229337,21.06516548229337
3,U115.6,C114.1,source_trunk,20,1.6,20,width_minus_25um_copper_80pct,0.027313483380074766,27.313483380074768,27.313483380074768
3,U115.6,C114.1,source_trunk,20,1.6,25,native_nominal,0.020425000689178335,20.425000689178333,20.425000689178333
3,U115.6,C114.1,source_trunk,20,1.6,25,width_minus_25um_copper_80pct,0.026673318586959732,26.67331858695973,26.67331858695973
3,U115.6,C114.1,source_trunk,20,1.76,20,native_nominal,0.0213649784338394,21.3649784338394,21.3649784338394
3,U115.6,C114.1,source_trunk,20,1.76,20,width_minus_25um_copper_80pct,0.0276132963316208,27.6132963316208,27.6132963316208
3,U115.6,C114.1,source_trunk,20,1.76,25,native_nominal,0.020660797161412867,20.660797161412866,20.660797161412866
3,U115.6,C114.1,source_trunk,20,1.76,25,width_minus_25um_copper_80pct,0.026909115059194265,26.909115059194264,26.909115059194264
3,U115.6,C114.1,source_trunk,60,1.44,20,native_nominal,0.02402966594858081,24.02966594858081,24.02966594858081
3,U115.6,C114.1,source_trunk,60,1.44,20,width_minus_25um_copper_80pct,0.031260219419893445,31.260219419893446,31.260219419893446
3,U115.6,C114.1,source_trunk,60,1.44,25,native_nominal,0.023362947119847367,23.362947119847366,23.362947119847366
3,U115.6,C114.1,source_trunk,60,1.44,25,width_minus_25um_copper_80pct,0.030593500591160002,30.59350059116,30.59350059116
3,U115.6,C114.1,source_trunk,60,1.6,20,native_nominal,0.024376609496109883,24.376609496109882,24.376609496109882
3,U115.6,C114.1,source_trunk,60,1.6,20,width_minus_25um_copper_80pct,0.03160716296742251,31.60716296742251,31.60716296742251
3,U115.6,C114.1,source_trunk,60,1.6,25,native_nominal,0.023635810797517167,23.635810797517166,23.635810797517166
3,U115.6,C114.1,source_trunk,60,1.6,25,width_minus_25um_copper_80pct,0.030866364268829802,30.866364268829802,30.866364268829802
3,U115.6,C114.1,source_trunk,60,1.76,20,native_nominal,0.024723553043638956,24.723553043638955,24.723553043638955
3,U115.6,C114.1,source_trunk,60,1.76,20,width_minus_25um_copper_80pct,0.03195410651495159,31.95410651495159,31.95410651495159
3,U115.6,C114.1,source_trunk,60,1.76,25,native_nominal,0.02390867447518697,23.90867447518697,23.90867447518697
3,U115.6,C114.1,source_trunk,60,1.76,25,width_minus_25um_copper_80pct,0.03113922794649961,31.13922794649961,31.13922794649961
3,U115.6,C114.1,source_trunk,85,1.44,20,native_nominal,0.02606986183472674,26.06986183472674,26.06986183472674
3,U115.6,C114.1,source_trunk,85,1.44,20,width_minus_25um_copper_80pct,0.033914312539496394,33.91431253949639,33.91431253949639
3,U115.6,C114.1,source_trunk,85,1.44,25,native_nominal,0.0253465364341621,25.3465364341621,25.3465364341621
3,U115.6,C114.1,source_trunk,85,1.44,25,width_minus_25um_copper_80pct,0.03319098713893175,33.19098713893175,33.19098713893175
3,U115.6,C114.1,source_trunk,85,1.6,20,native_nominal,0.02644626200474521,26.446262004745208,26.446262004745208
3,U115.6,C114.1,source_trunk,85,1.6,20,width_minus_25um_copper_80pct,0.034290712709514864,34.290712709514864,34.290712709514864
3,U115.6,C114.1,source_trunk,85,1.6,25,native_nominal,0.025642567115228946,25.642567115228946,25.642567115228946
3,U115.6,C114.1,source_trunk,85,1.6,25,width_minus_25um_copper_80pct,0.0334870178199986,33.4870178199986,33.4870178199986
3,U115.6,C114.1,source_trunk,85,1.76,20,native_nominal,0.02682266217476368,26.82266217476368,26.82266217476368
3,U115.6,C114.1,source_trunk,85,1.76,20,width_minus_25um_copper_80pct,0.03466711287953333,34.66711287953333,34.66711287953333
3,U115.6,C114.1,source_trunk,85,1.76,25,native_nominal,0.025938597796295787,25.938597796295788,25.938597796295788
3,U115.6,C114.1,source_trunk,85,1.76,25,width_minus_25um_copper_80pct,0.03378304850106544,33.783048501065444,33.783048501065444
4,U114.5,U101.1,source_trunk,20,1.44,20,native_nominal,0.041657899963617795,41.657899963617794,41.657899963617794
4,U114.5,U101.1,source_trunk,20,1.44,20,width_minus_25um_copper_80pct,0.05478767356061565,54.78767356061565,54.78767356061565
4,U114.5,U101.1,source_trunk,20,1.44,25,native_nominal,0.04117626315466066,41.17626315466066,41.17626315466066
4,U114.5,U101.1,source_trunk,20,1.44,25,width_minus_25um_copper_80pct,0.0543060367516585,54.3060367516585,54.3060367516585
4,U114.5,U101.1,source_trunk,20,1.6,20,native_nominal,0.04190996431613161,41.90996431613161,41.90996431613161
4,U114.5,U101.1,source_trunk,20,1.6,20,width_minus_25um_copper_80pct,0.055039737913129466,55.039737913129464,55.039737913129464
4,U114.5,U101.1,source_trunk,20,1.6,25,native_nominal,0.041374812306179225,41.37481230617922,41.37481230617922
4,U114.5,U101.1,source_trunk,20,1.6,25,width_minus_25um_copper_80pct,0.05450458590317707,54.504585903177066,54.504585903177066
4,U114.5,U101.1,source_trunk,20,1.76,20,native_nominal,0.04216202866864541,42.162028668645405,42.162028668645405
4,U114.5,U101.1,source_trunk,20,1.76,20,width_minus_25um_copper_80pct,0.055291802265643265,55.29180226564326,55.29180226564326
4,U114.5,U101.1,source_trunk,20,1.76,25,native_nominal,0.04157336145769779,41.57336145769779,41.57336145769779
4,U114.5,U101.1,source_trunk,20,1.76,25,width_minus_25um_copper_80pct,0.05470313505469564,54.703135054695636,54.703135054695636
4,U114.5,U101.1,source_trunk,60,1.44,20,native_nominal,0.04820652183789852,48.206521837898514,48.206521837898514
4,U114.5,U101.1,source_trunk,60,1.44,20,width_minus_25um_copper_80pct,0.06340029584434444,63.400295844344434,63.400295844344434
4,U114.5,U101.1,source_trunk,60,1.44,25,native_nominal,0.0476491717225733,47.6491717225733,47.6491717225733
4,U114.5,U101.1,source_trunk,60,1.44,25,width_minus_25um_copper_80pct,0.06284294572901922,62.84294572901922,62.84294572901922
4,U114.5,U101.1,source_trunk,60,1.6,20,native_nominal,0.04849821070662749,48.49821070662749,48.49821070662749
4,U114.5,U101.1,source_trunk,60,1.6,20,width_minus_25um_copper_80pct,0.06369198471307341,63.69198471307341,63.69198471307341
4,U114.5,U101.1,source_trunk,60,1.6,25,native_nominal,0.04787893280071058,47.87893280071058,47.87893280071058
4,U114.5,U101.1,source_trunk,60,1.6,25,width_minus_25um_copper_80pct,0.06307270680715651,63.072706807156514,63.072706807156514
4,U114.5,U101.1,source_trunk,60,1.76,20,native_nominal,0.04878989957535647,48.78989957535647,48.78989957535647
4,U114.5,U101.1,source_trunk,60,1.76,20,width_minus_25um_copper_80pct,0.06398367358180239,63.983673581802385,63.983673581802385
4,U114.5,U101.1,source_trunk,60,1.76,25,native_nominal,0.04810869387884787,48.10869387884787,48.10869387884787
4,U114.5,U101.1,source_trunk,60,1.76,25,width_minus_25um_copper_80pct,0.0633024678852938,63.3024678852938,63.3024678852938
4,U114.5,U101.1,source_trunk,85,1.44,20,native_nominal,0.052299410509323976,52.29941050932398,52.29941050932398
4,U114.5,U101.1,source_trunk,85,1.44,20,width_minus_25um_copper_80pct,0.06878318477167492,68.78318477167491,68.78318477167491
4,U114.5,U101.1,source_trunk,85,1.44,25,native_nominal,0.05169473957751872,51.69473957751872,51.69473957751872
4,U114.5,U101.1,source_trunk,85,1.44,25,width_minus_25um_copper_80pct,0.06817851383986967,68.17851383986967,68.17851383986967
4,U114.5,U101.1,source_trunk,85,1.6,20,native_nominal,0.05261586470068742,52.615864700687425,52.615864700687425
4,U114.5,U101.1,source_trunk,85,1.6,20,width_minus_25um_copper_80pct,0.06909963896303836,69.09963896303836,69.09963896303836
4,U114.5,U101.1,source_trunk,85,1.6,25,native_nominal,0.0519440081097927,51.944008109792705,51.944008109792705
4,U114.5,U101.1,source_trunk,85,1.6,25,width_minus_25um_copper_80pct,0.06842778237214366,68.42778237214365,68.42778237214365
4,U114.5,U101.1,source_trunk,85,1.76,20,native_nominal,0.052932318892050884,52.93231889205089,52.93231889205089
4,U114.5,U101.1,source_trunk,85,1.76,20,width_minus_25um_copper_80pct,0.06941609315440185,69.41609315440185,69.41609315440185
4,U114.5,U101.1,source_trunk,85,1.76,25,native_nominal,0.05219327664206669,52.193276642066685,52.193276642066685
4,U114.5,U101.1,source_trunk,85,1.76,25,width_minus_25um_copper_80pct,0.06867705090441763,68.67705090441763,68.67705090441763
5,U114.5,C101.1,source_trunk,20,1.44,20,native_nominal,0.042088934446376416,42.08893444637641,42.08893444637641
5,U114.5,C101.1,source_trunk,20,1.44,20,width_minus_25um_copper_80pct,0.05536238620429381,55.36238620429381,55.36238620429381
5,U114.5,C101.1,source_trunk,20,1.44,25,native_nominal,0.04160729763741928,41.60729763741928,41.60729763741928
5,U114.5,C101.1,source_trunk,20,1.44,25,width_minus_25um_copper_80pct,0.05488074939533666,54.88074939533666,54.88074939533666
5,U114.5,C101.1,source_trunk,20,1.6,20,native_nominal,0.04234099879889023,42.34099879889023,42.34099879889023
5,U114.5,C101.1,source_trunk,20,1.6,20,width_minus_25um_copper_80pct,0.055614450556807624,55.614450556807626,55.614450556807626
5,U114.5,C101.1,source_trunk,20,1.6,25,native_nominal,0.041805846788937846,41.80584678893785,41.80584678893785
5,U114.5,C101.1,source_trunk,20,1.6,25,width_minus_25um_copper_80pct,0.055079298546855227,55.07929854685523,55.07929854685523
5,U114.5,C101.1,source_trunk,20,1.76,20,native_nominal,0.04259306315140403,42.59306315140403,42.59306315140403
5,U114.5,C101.1,source_trunk,20,1.76,20,width_minus_25um_copper_80pct,0.05586651490932142,55.866514909321424,55.866514909321424
5,U114.5,C101.1,source_trunk,20,1.76,25,native_nominal,0.042004395940456414,42.00439594045641,42.00439594045641
5,U114.5,C101.1,source_trunk,20,1.76,25,width_minus_25um_copper_80pct,0.055277847698373794,55.2778476983738,55.2778476983738
5,U114.5,C101.1,source_trunk,60,1.44,20,native_nominal,0.04870531494134679,48.70531494134679,48.70531494134679
5,U114.5,C101.1,source_trunk,60,1.44,20,width_minus_25um_copper_80pct,0.06406535331560881,64.0653533156088,64.0653533156088
5,U114.5,C101.1,source_trunk,60,1.44,25,native_nominal,0.04814796482602157,48.14796482602157,48.14796482602157
5,U114.5,C101.1,source_trunk,60,1.44,25,width_minus_25um_copper_80pct,0.06350800320028359,63.50800320028359,63.50800320028359
5,U114.5,C101.1,source_trunk,60,1.6,20,native_nominal,0.04899700381007577,48.99700381007577,48.99700381007577
5,U114.5,C101.1,source_trunk,60,1.6,20,width_minus_25um_copper_80pct,0.06435704218433778,64.35704218433779,64.35704218433779
5,U114.5,C101.1,source_trunk,60,1.6,25,native_nominal,0.048377725904158855,48.37772590415886,48.37772590415886
5,U114.5,C101.1,source_trunk,60,1.6,25,width_minus_25um_copper_80pct,0.06373776427842087,63.73776427842087,63.73776427842087
5,U114.5,C101.1,source_trunk,60,1.76,20,native_nominal,0.049288692678804744,49.28869267880474,49.28869267880474
5,U114.5,C101.1,source_trunk,60,1.76,20,width_minus_25um_copper_80pct,0.06464873105306676,64.64873105306675,64.64873105306675
5,U114.5,C101.1,source_trunk,60,1.76,25,native_nominal,0.04860748698229615,48.60748698229615,48.60748698229615
5,U114.5,C101.1,source_trunk,60,1.76,25,width_minus_25um_copper_80pct,0.06396752535655817,63.96752535655817,63.96752535655817
5,U114.5,C101.1,source_trunk,85,1.44,20,native_nominal,0.05284055275070328,52.84055275070328,52.84055275070328
5,U114.5,C101.1,source_trunk,85,1.44,20,width_minus_25um_copper_80pct,0.06950470776018067,69.50470776018066,69.50470776018066
5,U114.5,C101.1,source_trunk,85,1.44,25,native_nominal,0.052235881818898024,52.23588181889802,52.23588181889802
5,U114.5,C101.1,source_trunk,85,1.44,25,width_minus_25um_copper_80pct,0.06890003682837542,68.90003682837542,68.90003682837542
5,U114.5,C101.1,source_trunk,85,1.6,20,native_nominal,0.05315700694206673,53.15700694206673,53.15700694206673
5,U114.5,C101.1,source_trunk,85,1.6,20,width_minus_25um_copper_80pct,0.06982116195154411,69.82116195154411,69.82116195154411
5,U114.5,C101.1,source_trunk,85,1.6,25,native_nominal,0.05248515035117201,52.48515035117201,52.48515035117201
5,U114.5,C101.1,source_trunk,85,1.6,25,width_minus_25um_copper_80pct,0.06914930536064941,69.14930536064941,69.14930536064941
5,U114.5,C101.1,source_trunk,85,1.76,20,native_nominal,0.05347346113343019,53.47346113343019,53.47346113343019
5,U114.5,C101.1,source_trunk,85,1.76,20,width_minus_25um_copper_80pct,0.0701376161429076,70.1376161429076,70.1376161429076
5,U114.5,C101.1,source_trunk,85,1.76,25,native_nominal,0.052734418883445995,52.734418883446,52.734418883446
5,U114.5,C101.1,source_trunk,85,1.76,25,width_minus_25um_copper_80pct,0.06939857389292338,69.39857389292338,69.39857389292338
6,U101.15,C105.1,source_trunk,20,1.44,20,native_nominal,0.057908907994787005,57.90890799478701,57.90890799478701
6,U101.15,C105.1,source_trunk,20,1.44,20,width_minus_25um_copper_80pct,0.07632514678611649,76.32514678611649,76.32514678611649
6,U101.15,C105.1,source_trunk,20,1.44,25,native_nominal,0.05730878331327057,57.308783313270574,57.308783313270574
6,U101.15,C105.1,source_trunk,20,1.44,25,width_minus_25um_copper_80pct,0.07572502210460004,75.72502210460004,75.72502210460004
6,U101.15,C105.1,source_trunk,20,1.6,20,native_nominal,0.05821825970014486,58.21825970014486,58.21825970014486
6,U101.15,C105.1,source_trunk,20,1.6,20,width_minus_25um_copper_80pct,0.07663449849147433,76.63449849147433,76.63449849147433
6,U101.15,C105.1,source_trunk,20,1.6,25,native_nominal,0.057551454498459935,57.55145449845993,57.55145449845993
6,U101.15,C105.1,source_trunk,20,1.6,25,width_minus_25um_copper_80pct,0.0759676932897894,75.96769328978941,75.96769328978941
6,U101.15,C105.1,source_trunk,20,1.76,20,native_nominal,0.058527611405502715,58.52761140550272,58.52761140550272
